"日付け","終値","始値","高値","安値","出来高","変化率 %"
"2010-01-28","89.79","89.97","90.55","89.63","","-0.20%"
"2010-01-27","89.97","89.64","90.09","89.14","","0.36%"
"2010-01-26","89.65","90.42","90.56","89.35","","-0.85%"
"2010-01-25","90.42","90.00","90.47","89.83","","0.63%"
"2010-01-22","89.85","90.43","90.57","89.80","","-0.67%"
"2010-01-21","90.45","91.20","91.87","89.88","","-0.83%"
"2010-01-20","91.21","91.21","91.46","90.79","","0.00%"
"2010-01-19","91.21","90.71","91.26","90.32","","0.55%"
"2010-01-18","90.71","90.85","91.06","90.57","","-0.07%"
"2010-01-15","90.78","91.28","91.32","90.60","","-0.53%"
"2010-01-14","91.26","91.40","92.04","90.85","","-0.14%"
"2010-01-13","91.39","91.11","91.55","90.90","","0.31%"
"2010-01-12","91.11","92.11","92.43","90.72","","-1.09%"
"2010-01-11","92.11","92.36","92.66","91.82","","-0.61%"
"2010-01-08","92.68","93.46","93.67","92.28","","-0.83%"
"2010-01-07","93.45","92.36","93.77","92.11","","1.16%"
"2010-01-06","92.38","91.56","92.74","91.53","","0.87%"
"2010-01-05","91.58","92.47","92.51","91.25","","-0.97%"
"2010-01-04","92.47","92.75","93.21","92.19","","-0.60%"
"2010-01-01","93.04","93.04","93.04","93.04","","0.01%"
"2009-12-31","93.03","92.46","93.15","91.92","","0.61%"
"2009-12-30","92.46","91.99","92.76","91.99","","0.51%"
"2009-12-29","91.99","91.71","92.07","91.53","","0.31%"
"2009-12-28","91.71","91.51","91.77","91.42","","0.12%"
"2009-12-25","91.60","91.60","91.60","91.60","","0.01%"
"2009-12-24","91.58","91.65","91.78","91.13","","-0.07%"
"2009-12-23","91.65","91.82","91.87","91.32","","-0.17%"
"2009-12-22","91.81","91.08","91.87","91.00","","0.80%"
"2009-12-21","91.08","90.45","91.23","90.25","","0.73%"
"2009-12-18","90.43","89.69","90.92","88.89","","0.85%"
"2009-12-17","89.67","89.89","90.37","89.56","","-0.21%"
"2009-12-16","89.86","89.63","89.98","89.39","","0.26%"
"2009-12-15","89.63","88.68","89.95","88.61","","1.05%"
"2009-12-14","88.69","89.26","89.29","88.32","","-0.46%"
"2009-12-11","89.11","88.29","89.80","88.29","","0.95%"
"2009-12-10","88.26","88.10","88.45","87.74","","0.19%"
"2009-12-09","88.10","88.42","88.67","87.38","","-0.36%"
"2009-12-08","88.41","89.35","89.44","88.19","","-1.02%"
"2009-12-07","89.32","90.08","90.19","89.10","","-1.35%"
"2009-12-04","90.54","88.25","90.77","88.00","","2.57%"
"2009-12-03","88.28","87.64","88.48","87.60","","0.72%"
"2009-12-02","87.64","86.65","87.68","86.60","","1.14%"
"2009-12-01","86.65","86.31","87.53","86.31","","0.46%"
"2009-11-30","86.25","86.64","86.86","85.87","","-0.32%"
"2009-11-27","86.54","85.17","87.01","85.10","","1.62%"
"2009-11-26","85.15","87.33","87.47","84.86","","-2.51%"
"2009-11-25","87.35","88.61","88.64","87.21","","-1.43%"
"2009-11-24","88.61","88.93","88.96","88.36","","-0.35%"
"2009-11-23","88.93","88.89","89.19","88.57","","0.05%"
"2009-11-20","88.89","88.92","89.13","88.68","","-0.03%"
"2009-11-19","88.92","89.39","89.43","88.64","","-0.55%"
"2009-11-18","89.40","89.26","89.49","89.02","","0.18%"
"2009-11-17","89.25","89.03","89.53","88.73","","0.25%"
"2009-11-16","89.03","89.64","89.71","88.76","","-0.72%"
"2009-11-13","89.68","90.29","90.41","89.47","","-0.68%"
"2009-11-12","90.29","89.93","90.61","89.65","","0.39%"
"2009-11-11","89.93","89.64","90.02","89.29","","0.26%"
"2009-11-10","89.71","89.86","90.18","89.69","","-0.19%"
"2009-11-09","89.88","89.88","90.27","89.74","","0.00%"
"2009-11-06","89.88","90.80","90.80","89.63","","-1.02%"
"2009-11-05","90.80","90.69","90.86","90.01","","0.11%"
"2009-11-04","90.70","90.42","91.21","90.05","","0.30%"
"2009-11-03","90.43","90.42","90.57","89.88","","0.01%"
"2009-11-02","90.42","89.71","90.69","89.71","","0.33%"
"2009-10-30","90.11","91.50","91.53","89.93","","-1.53%"
"2009-10-29","91.51","90.63","91.62","90.25","","1.00%"
"2009-10-28","90.61","91.67","91.72","90.55","","-1.16%"
"2009-10-27","91.67","92.21","92.32","91.61","","-0.61%"
"2009-10-26","92.22","92.11","92.29","91.58","","0.18%"
"2009-10-23","92.06","91.43","92.12","91.36","","0.69%"
"2009-10-22","91.43","90.86","91.71","90.86","","0.63%"
"2009-10-21","90.86","90.81","91.28","90.49","","0.06%"
"2009-10-20","90.81","90.74","91.07","90.08","","0.07%"
"2009-10-19","90.75","90.92","91.06","90.37","","-0.19%"
"2009-10-16","90.92","90.82","91.32","90.58","","0.11%"
"2009-10-15","90.82","89.42","90.99","89.31","","1.57%"
"2009-10-14","89.42","89.86","89.90","88.84","","-0.48%"
"2009-10-13","89.85","89.71","90.19","89.44","","0.14%"
"2009-10-12","89.71","89.94","90.46","89.63","","-0.07%"
"2009-10-09","89.78","88.75","89.88","88.65","","1.16%"
"2009-10-08","88.75","88.54","88.79","88.16","","0.23%"
"2009-10-07","88.54","88.86","89.39","88.01","","-0.33%"
"2009-10-06","88.83","89.64","89.64","88.63","","-0.91%"
"2009-10-05","89.65","89.75","89.98","89.41","","-0.16%"
"2009-10-02","89.80","89.54","89.93","88.60","","0.28%"
"2009-10-01","89.54","89.92","90.17","89.46","","-0.39%"
"2009-09-30","89.89","90.24","90.40","89.36","","-0.39%"
"2009-09-29","90.25","89.90","90.37","89.64","","0.38%"
"2009-09-28","89.90","88.73","89.90","88.71","","0.33%"
"2009-09-25","89.61","90.85","91.02","89.52","","-1.36%"
"2009-09-24","90.84","91.32","91.59","90.37","","-0.53%"
"2009-09-23","91.32","90.72","91.64","90.68","","0.64%"
"2009-09-22","90.75","91.96","92.04","90.50","","-1.41%"
"2009-09-21","92.04","91.36","92.54","91.36","","0.81%"
"2009-09-18","91.31","91.21","91.54","91.03","","0.10%"
"2009-09-17","91.21","91.04","91.62","90.52","","0.19%"
"2009-09-16","91.04","90.90","91.36","90.13","","0.14%"
"2009-09-15","90.92","90.86","91.64","90.83","","0.04%"
"2009-09-14","90.88","90.42","91.13","90.31","","0.18%"
"2009-09-11","90.71","91.71","91.71","90.22","","-1.09%"
"2009-09-10","91.71","92.15","92.25","91.43","","-0.48%"
"2009-09-09","92.15","92.32","92.60","91.61","","-0.18%"
"2009-09-08","92.32","92.93","93.00","92.04","","-0.67%"
"2009-09-07","92.94","93.16","93.30","92.82","","-0.05%"
"2009-09-04","93.00","92.71","93.25","92.28","","0.32%"
"2009-09-03","92.69","92.24","92.78","91.94","","0.49%"
"2009-09-02","92.25","92.71","93.06","92.08","","-0.50%"
"2009-09-01","92.71","92.89","93.43","92.51","","-0.19%"
"2009-08-31","92.89","93.39","93.45","92.55","","-0.78%"
"2009-08-28","93.61","93.65","94.08","93.42","","-0.04%"
"2009-08-27","93.65","94.11","94.15","93.22","","-0.47%"
"2009-08-26","94.10","93.94","94.60","93.90","","0.19%"
"2009-08-25","93.92","94.40","94.64","93.80","","-0.51%"
"2009-08-24","94.39","94.58","95.06","94.36","","0.00%"
"2009-08-21","94.39","94.26","94.72","93.42","","0.15%"
"2009-08-20","94.25","94.11","94.56","93.86","","0.15%"
"2009-08-19","94.11","94.88","94.89","93.68","","-0.81%"
"2009-08-18","94.89","94.47","95.29","94.47","","0.44%"
"2009-08-17","94.47","94.74","94.75","94.21","","-0.50%"
"2009-08-14","94.94","95.29","95.46","94.43","","-0.36%"
"2009-08-13","95.29","96.18","96.48","95.05","","-0.95%"
"2009-08-12","96.19","95.96","96.75","95.12","","0.26%"
"2009-08-11","95.94","97.01","97.05","95.76","","-1.10%"
"2009-08-10","97.01","97.33","97.49","96.86","","-0.56%"
"2009-08-07","97.56","95.48","97.78","95.05","","2.18%"
"2009-08-06","95.48","94.81","95.79","94.81","","0.73%"
"2009-08-05","94.79","95.31","95.37","94.62","","-0.54%"
"2009-08-04","95.30","95.17","95.46","94.36","","0.11%"
"2009-08-03","95.20","94.64","95.42","94.58","","0.57%"
"2009-07-31","94.66","95.56","95.84","94.50","","-0.94%"
"2009-07-30","95.56","95.10","95.88","94.82","","0.49%"
"2009-07-29","95.09","94.43","95.35","94.01","","0.70%"
"2009-07-28","94.43","95.12","95.17","94.03","","-0.78%"
"2009-07-27","95.17","94.71","95.37","94.67","","0.35%"
"2009-07-24","94.84","94.96","95.01","94.59","","-0.13%"
"2009-07-23","94.96","93.60","95.29","93.58","","1.47%"
"2009-07-22","93.58","93.55","93.86","93.09","","0.03%"
"2009-07-21","93.55","94.14","94.38","93.28","","-0.65%"
"2009-07-20","94.16","94.36","94.78","93.95","","-0.05%"
"2009-07-17","94.21","93.70","94.37","93.47","","0.53%"
"2009-07-16","93.71","94.17","94.43","93.26","","-0.50%"
"2009-07-15","94.18","93.63","94.46","93.26","","0.58%"
"2009-07-14","93.64","93.10","93.76","92.71","","0.59%"
"2009-07-13","93.09","92.46","93.16","91.74","","0.59%"
"2009-07-10","92.54","93.16","93.17","91.78","","-0.67%"
"2009-07-09","93.16","92.73","93.59","92.51","","0.49%"
"2009-07-08","92.71","94.61","94.72","91.81","","-2.02%"
"2009-07-07","94.62","95.22","95.46","94.59","","-0.63%"
"2009-07-06","95.22","95.86","95.87","94.66","","-0.83%"
"2009-07-03","96.02","95.82","96.12","95.69","","0.21%"
"2009-07-02","95.82","96.52","96.87","95.69","","-0.71%"
"2009-07-01","96.51","96.23","96.98","96.17","","0.29%"
"2009-06-30","96.23","96.14","96.51","95.30","","0.08%"
"2009-06-29","96.15","95.16","96.27","95.16","","1.00%"
"2009-06-26","95.20","95.77","96.04","95.04","","-0.60%"
"2009-06-25","95.77","95.71","96.56","95.66","","0.06%"
"2009-06-24","95.71","95.31","96.05","95.07","","0.40%"
"2009-06-23","95.33","95.43","95.88","94.87","","-0.10%"
"2009-06-22","95.43","96.08","96.26","95.33","","-0.90%"
"2009-06-19","96.30","96.70","97.17","96.00","","-0.39%"
"2009-06-18","96.68","95.96","96.69","95.62","","0.74%"
"2009-06-17","95.97","96.01","96.78","95.51","","-0.03%"
"2009-06-16","96.00","97.62","97.71","95.96","","-1.65%"
"2009-06-15","97.61","98.43","98.56","97.55","","-0.82%"
"2009-06-12","98.42","97.55","98.42","97.50","","0.89%"
"2009-06-11","97.55","98.23","98.55","97.28","","-0.68%"
"2009-06-10","98.22","97.42","98.43","97.08","","0.83%"
"2009-06-09","97.41","98.48","98.54","97.24","","-1.07%"
"2009-06-08","98.46","98.65","98.87","98.19","","-0.42%"
"2009-06-05","98.88","96.64","98.88","96.55","","2.33%"
"2009-06-04","96.63","95.99","96.97","95.95","","0.68%"
"2009-06-03","95.98","95.45","96.41","95.40","","0.58%"
"2009-06-02","95.43","96.43","96.62","95.32","","-1.05%"
"2009-06-01","96.44","95.46","96.80","94.44","","1.49%"
"2009-05-29","95.02","96.71","96.88","95.02","","-1.98%"
"2009-05-28","96.94","95.31","97.24","95.21","","1.40%"
"2009-05-27","95.60","95.22","95.71","94.66","","0.39%"
"2009-05-26","95.23","94.92","95.35","94.50","","0.33%"
"2009-05-25","94.91","94.56","95.20","94.42","","0.16%"
"2009-05-22","94.76","93.90","94.90","93.84","","0.93%"
"2009-05-21","93.89","94.59","95.26","93.88","","-0.73%"
"2009-05-20","94.58","96.21","96.22","94.45","","-1.70%"
"2009-05-19","96.21","96.31","96.70","95.90","","-0.10%"
"2009-05-18","96.31","94.99","96.46","94.55","","1.68%"
"2009-05-15","94.72","95.96","96.07","94.72","","-1.29%"
"2009-05-14","95.96","95.37","96.18","95.11","","0.62%"
"2009-05-13","95.37","96.24","96.68","95.12","","-0.89%"
"2009-05-12","96.23","97.60","97.83","95.98","","-1.40%"
"2009-05-11","97.60","98.72","98.79","97.26","","-0.73%"
"2009-05-08","98.32","99.17","99.56","98.32","","-0.86%"
"2009-05-07","99.17","98.65","99.74","98.40","","0.53%"
"2009-05-06","98.65","98.74","99.07","97.93","","-0.09%"
"2009-05-05","98.74","98.85","99.21","98.60","","-0.11%"
"2009-05-04","98.85","99.41","99.56","98.72","","-0.72%"
"2009-05-01","99.57","98.87","99.57","98.73","","0.68%"
"2009-04-30","98.90","97.59","98.99","97.14","","1.34%"
"2009-04-29","97.59","96.54","97.96","96.49","","1.09%"
"2009-04-28","96.54","96.37","96.70","95.62","","0.18%"
"2009-04-27","96.37","96.76","97.12","96.27","","-0.29%"
"2009-04-24","96.65","97.88","97.94","96.65","","-1.27%"
"2009-04-23","97.89","98.06","98.45","97.64","","-0.18%"
"2009-04-22","98.07","98.55","98.64","97.58","","-0.49%"
"2009-04-21","98.55","97.78","98.92","97.74","","0.79%"
"2009-04-20","97.78","99.33","99.40","97.67","","-0.97%"
"2009-04-17","98.74","99.49","99.76","98.74","","-0.76%"
"2009-04-16","99.50","99.28","99.63","98.54","","0.23%"
"2009-04-15","99.27","99.03","99.67","98.16","","0.25%"
"2009-04-14","99.02","100.35","100.44","98.75","","-1.33%"
"2009-04-13","100.35","100.44","100.73","99.89","","0.11%"
"2009-04-10","100.24","100.67","100.74","100.24","","-0.42%"
"2009-04-09","100.66","99.91","100.71","99.70","","0.76%"
"2009-04-08","99.90","100.68","100.88","99.34","","-0.77%"
"2009-04-07","100.68","100.44","100.88","99.88","","0.25%"
"2009-04-06","100.43","100.58","101.46","100.43","","0.04%"
"2009-04-03","100.39","99.71","100.39","99.36","","0.67%"
"2009-04-02","99.72","98.57","99.91","98.41","","1.18%"
"2009-04-01","98.56","99.34","99.34","98.23","","-0.79%"
"2009-03-31","99.34","97.43","99.49","97.39","","1.96%"
"2009-03-30","97.43","98.09","98.34","95.98","","0.33%"
"2009-03-27","97.11","98.73","98.78","97.11","","-1.64%"
"2009-03-26","98.73","97.79","98.89","97.61","","0.97%"
"2009-03-25","97.78","98.34","98.36","96.93","","-0.57%"
"2009-03-24","98.34","97.12","98.58","97.04","","1.27%"
"2009-03-23","97.11","95.98","97.35","95.66","","0.86%"
"2009-03-20","96.28","94.52","96.28","94.17","","1.87%"
"2009-03-19","94.51","96.43","96.62","93.56","","-2.00%"
"2009-03-18","96.44","98.81","98.82","95.68","","-2.40%"
"2009-03-17","98.81","98.27","98.98","98.21","","0.55%"
"2009-03-16","98.27","98.12","98.66","97.99","","-0.41%"
"2009-03-13","98.67","97.34","98.67","97.15","","1.37%"
"2009-03-12","97.34","97.27","98.54","95.68","","0.08%"
"2009-03-11","97.26","98.80","98.83","97.07","","-1.57%"
"2009-03-10","98.81","98.95","99.15","98.19","","-0.14%"
"2009-03-09","98.95","97.96","99.20","97.95","","2.44%"
"2009-03-06","96.59","98.15","98.52","96.59","","-1.60%"
"2009-03-05","98.16","99.04","99.69","97.74","","-0.89%"
"2009-03-04","99.04","98.55","99.49","98.20","","0.51%"
"2009-03-03","98.54","97.11","98.61","97.04","","1.47%"
"2009-03-02","97.11","97.23","97.92","96.93","","0.24%"
"2009-02-27","96.88","98.36","98.37","96.88","","-1.50%"
"2009-02-26","98.36","97.41","98.72","97.35","","0.98%"
"2009-02-25","97.41","96.59","97.80","96.37","","0.85%"
"2009-02-24","96.59","94.39","96.95","94.28","","2.32%"
"2009-02-23","94.40","93.52","94.96","92.77","","2.02%"
"2009-02-20","92.53","94.04","94.39","92.53","","-1.60%"
"2009-02-19","94.03","93.67","94.48","93.32","","0.38%"
"2009-02-18","93.67","92.32","93.97","92.10","","1.47%"
"2009-02-17","92.31","91.76","92.76","91.58","","0.61%"
"2009-02-16","91.75","91.55","92.08","91.45","","-0.44%"
"2009-02-13","92.16","90.71","92.16","90.56","","1.61%"
"2009-02-12","90.70","90.33","91.12","89.83","","0.41%"
"2009-02-11","90.33","90.47","91.39","89.72","","0.19%"
"2009-02-10","90.16","91.34","91.68","90.16","","-1.29%"
"2009-02-09","91.34","91.17","91.80","91.15","","-0.96%"
"2009-02-06","92.23","91.20","92.23","90.75","","1.14%"
"2009-02-05","91.19","89.46","92.28","89.23","","1.92%"
"2009-02-04","89.47","89.40","89.79","88.84","","0.09%"
"2009-02-03","89.39","89.39","89.99","88.61","","-0.01%"
"2009-02-02","89.40","89.56","90.00","88.83","","-0.77%"
"2009-01-30","90.09","89.94","90.09","89.18","","0.17%"
"2009-01-29","89.94","90.51","90.68","89.49","","-0.62%"
"2009-01-28","90.50","89.35","90.77","88.95","","1.29%"
"2009-01-27","89.35","89.29","90.09","88.45","","0.08%"
"2009-01-26","89.28","89.37","89.70","88.74","","-0.38%"
"2009-01-23","89.62","89.15","89.62","88.01","","0.53%"
"2009-01-22","89.15","89.09","89.57","88.09","","0.08%"
"2009-01-21","89.08","89.84","90.18","87.14","","-0.85%"
"2009-01-20","89.84","90.66","90.99","89.69","","-0.89%"
"2009-01-19","90.65","91.23","91.26","90.16","","-0.31%"
"2009-01-16","90.93","89.99","90.93","89.85","","1.04%"
"2009-01-15","89.99","89.17","90.04","88.50","","0.93%"
"2009-01-14","89.16","89.39","89.98","88.62","","-0.26%"
"2009-01-13","89.39","89.49","89.90","88.82","","-0.09%"
"2009-01-12","89.47","90.16","90.27","88.91","","-0.78%"
"2009-01-09","90.17","91.41","91.67","90.17","","-1.36%"
"2009-01-08","91.41","92.76","92.94","90.86","","-1.47%"
"2009-01-07","92.77","93.40","94.16","92.34","","-0.69%"
"2009-01-06","93.41","93.25","94.65","92.96","","0.16%"
"2009-01-05","93.26","92.10","93.60","91.82","","0.90%"
"2009-01-02","92.43","90.68","92.43","90.68","","1.87%"
"2009-01-01","90.73","90.75","90.94","90.64","","-0.24%"
"2008-12-31","90.95","90.31","90.95","90.15","","0.70%"
"2008-12-30","90.32","90.68","91.00","90.03","","-0.40%"
"2008-12-29","90.68","90.66","90.77","89.79","","-0.15%"
"2008-12-26","90.82","90.46","90.82","90.39","","0.45%"
"2008-12-25","90.41","90.44","90.66","90.21","","0.16%"
"2008-12-24","90.27","90.90","90.93","90.27","","-0.69%"
"2008-12-23","90.90","90.18","91.02","89.91","","0.79%"
"2008-12-22","90.19","89.55","90.49","89.54","","1.97%"
"2008-12-19","88.45","89.55","89.86","88.45","","-1.24%"
"2008-12-18","89.56","87.30","90.04","87.27","","2.59%"
"2008-12-17","87.30","88.71","89.23","87.15","","-1.58%"
"2008-12-16","88.70","90.55","90.64","88.66","","-2.04%"
"2008-12-15","90.55","90.72","91.00","90.26","","1.24%"
"2008-12-12","89.44","91.55","91.87","89.44","","-2.29%"
"2008-12-11","91.54","92.83","92.85","91.18","","-1.39%"
"2008-12-10","92.83","92.31","93.02","92.27","","0.55%"
"2008-12-09","92.32","92.99","93.04","91.93","","-0.71%"
"2008-12-08","92.98","92.86","93.52","92.58","","0.13%"
"2008-12-05","92.86","92.45","93.37","91.57","","0.44%"
"2008-12-04","92.45","93.15","93.40","92.06","","-0.75%"
"2008-12-03","93.15","93.15","93.62","92.54","","-0.01%"
"2008-12-02","93.16","93.20","93.81","92.62","","-0.03%"
"2008-12-01","93.19","94.39","94.42","92.86","","-2.62%"
"2008-11-28","95.70","95.42","95.70","95.14","","0.28%"
"2008-11-27","95.43","95.62","95.70","94.99","","-0.21%"
"2008-11-26","95.63","95.45","95.93","94.72","","0.19%"
"2008-11-25","95.45","96.87","96.93","94.94","","-1.46%"
"2008-11-24","96.86","95.48","97.41","95.09","","1.01%"
"2008-11-21","95.89","94.05","95.96","93.83","","1.96%"
"2008-11-20","94.05","96.02","96.19","93.55","","-2.01%"
"2008-11-19","95.98","96.76","97.07","95.56","","-0.81%"
"2008-11-18","96.76","96.39","97.40","96.01","","0.38%"
"2008-11-17","96.39","96.22","97.53","96.03","","-1.37%"
"2008-11-14","97.73","97.60","97.73","96.16","","0.13%"
"2008-11-13","97.60","94.80","98.26","94.79","","2.96%"
"2008-11-12","94.79","97.29","98.06","94.47","","-2.57%"
"2008-11-11","97.29","97.97","98.29","97.17","","-0.69%"
"2008-11-10","97.97","99.03","99.45","97.59","","-0.70%"
"2008-11-07","98.66","97.29","98.66","96.75","","1.39%"
"2008-11-06","97.31","98.21","98.65","97.22","","-0.90%"
"2008-11-05","98.19","99.77","99.85","97.76","","-1.58%"
"2008-11-04","99.77","98.99","100.54","98.37","","0.79%"
"2008-11-03","98.99","98.53","99.64","98.31","","-0.11%"
"2008-10-31","99.10","98.77","99.10","96.34","","0.34%"
"2008-10-30","98.76","97.55","99.10","97.38","","1.24%"
"2008-10-29","97.55","98.20","98.26","96.08","","-0.65%"
"2008-10-28","98.19","93.20","99.68","92.63","","5.35%"
"2008-10-27","93.20","93.54","94.47","92.05","","-1.15%"
"2008-10-24","94.28","97.60","97.60","90.90","","-3.40%"
"2008-10-23","97.60","97.75","98.30","95.93","","-0.14%"
"2008-10-22","97.74","100.20","100.42","97.22","","-2.46%"
"2008-10-21","100.20","102.11","102.14","100.05","","-1.87%"
"2008-10-20","102.11","101.46","102.40","101.37","","0.50%"
"2008-10-17","101.60","101.42","101.81","100.60","","0.19%"
"2008-10-16","101.41","99.48","101.73","99.45","","1.94%"
"2008-10-15","99.48","101.56","101.91","99.25","","-2.04%"
"2008-10-14","101.55","102.52","103.05","101.41","","-0.96%"
"2008-10-13","102.53","100.69","102.67","99.55","","2.08%"
"2008-10-10","100.44","98.89","100.70","97.90","","1.56%"
"2008-10-09","98.90","99.85","101.47","98.50","","-0.92%"
"2008-10-08","99.82","101.23","101.58","98.58","","-1.41%"
"2008-10-07","101.25","101.60","103.27","101.07","","-0.32%"
"2008-10-06","101.58","104.62","104.65","100.28","","-3.57%"
"2008-10-03","105.34","104.95","106.13","104.53","","0.37%"
"2008-10-02","104.95","106.05","106.28","104.93","","-1.05%"
"2008-10-01","106.06","106.08","106.52","105.32","","-0.03%"
"2008-09-30","106.09","104.28","106.48","103.53","","1.76%"
"2008-09-29","104.26","106.31","106.95","103.55","","-1.73%"
"2008-09-26","106.10","106.08","106.18","105.02","","0.03%"
"2008-09-25","106.07","106.08","107.00","105.47","","-0.01%"
"2008-09-24","106.08","105.58","106.33","105.34","","0.46%"
